sample	read_id	representative_id	deacon_hits	read_length
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.651976580/1	CHI-C_20250818__SRR35987597|SRR35987597.104043582/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.651976580/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.651976580/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652009252/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.440772710/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652009252/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652009252/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652016760/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652016760/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652029839/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.145743135/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652029839/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652029839/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652224162/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652247826/2	CHI-C_20250818__SRR35987597|SRR35987597.124501400/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652263184/2	CHI-C_20250818__SRR35987597|SRR35987597.136932762/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652315285/2	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652333457/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652537052/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652537052/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652537052/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652537052/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652558768/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652558768/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652558768/2	CHI-C_20250818__SRR35987597|SRR35987597.118834118/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652586184/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.103716481/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652599353/2	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652599687/2	CHI-C_20250818__SRR35987597|SRR35987597.10132885/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652612868/2	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.65262006/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652631001/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652631001/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652631001/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.107374294/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652844836/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.130396267/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652844836/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652844836/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652874847/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652874847/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652874847/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.652874847/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653004434/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653004434/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.65307819/2	CHI-B_20250622__SRR35987549|SRR35987549.1216936894/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653247991/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.101778088/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653247991/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653247991/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653525294/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.471529419/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653671020/2	CHI-B_20250622__SRR35987549|SRR35987549.1216936894/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653713311/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653713311/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653713311/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.101737476/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653720086/2	CHI-C_20250818__SRR35987597|SRR35987597.253030183/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653786843/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653786843/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653799788/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653799788/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653799974/2	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653828927/2	CHI-B_20250622__SRR35987549|SRR35987549.1216936894/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653858569/2	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653880600/2	CHI-C_20250818__SRR35987597|SRR35987597.100987329/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653927782/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.141393552/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653928470/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653928470/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653928470/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.102409740/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653945557/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653945557/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653945557/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653963081/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653963081/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653963081/2	CHI-C_20250818__SRR35987597|SRR35987597.196857336/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653999619/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653999619/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653999619/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.653999619/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654077699/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.114612547/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654077699/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654077699/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654079340/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.403833277/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654079340/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654079340/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654187024/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654187024/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654187024/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.169791383/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654223169/2	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654258138/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654276005/2	CHI-C_20250818__SRR35987597|SRR35987597.124501400/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654297121/1	CHI-C_20250818__SRR35987597|SRR35987597.247762465/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654297121/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654297121/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654320142/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654320142/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654320142/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654322169/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654322169/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654322169/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.133723808/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654336209/2	CHI-C_20250818__SRR35987597|SRR35987597.100987329/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.65434918/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.65434918/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654401839/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.100432698/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654433879/2	CHI-C_20250818__SRR35987597|SRR35987597.10132885/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654454328/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654320142/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654454328/2	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654626724/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654626724/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654626724/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.129070021/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654977828/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.131695010/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654977828/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654977828/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654984571/1	CHI-B_20250601__SRR35987657|SRR35987657.146202015/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.654984571/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.451799508/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655081377/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655081377/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655081377/2	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655276370/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.13019236/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655388263/2	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655402223/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655402223/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655402223/2	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655402971/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655402971/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655402971/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655435328/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655435328/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655435328/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655454454/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655454454/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655454454/2	CHI-C_20250818__SRR35987597|SRR35987597.10132885/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655485859/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.134912620/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655560933/2	CHI-B_20250622__SRR35987549|SRR35987549.1216936894/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655590540/2	CHI-C_20250818__SRR35987597|SRR35987597.556924024/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655595589/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.111009471/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655611378/2	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655623542/1	MO_STL_Lemay_20250605__SRR38294075|SRR38294075.49221761/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655623542/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655647506/2	CHI-C_20250818__SRR35987597|SRR35987597.10454558/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655674206/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655674206/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655674206/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.165544022/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655681036/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655681036/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655681036/2	CHI-C_20250818__SRR35987597|SRR35987597.104043582/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655686046/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655686046/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655686046/2	CHI-C_20250818__SRR35987597|SRR35987597.10132885/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655738023/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655738023/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655738023/2	CHI-C_20250818__SRR35987597|SRR35987597.188203597/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655752396/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.178336609/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655769718/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655769718/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655769718/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655780831/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655780831/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655780831/2	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655800794/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655800794/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655800794/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655829884/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655829884/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655829884/2	CHI-C_20250818__SRR35987597|SRR35987597.280912367/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655859902/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655859902/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655859902/2	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655904292/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655904292/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655904292/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655905018/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655905018/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655905018/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.188953793/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655956772/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655956772/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655988280/1	CHI-B_20250601__SRR35987657|SRR35987657.146202015/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.655988280/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.294277001/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.65606516/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.65606516/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.65606516/2	CHI-C_20250818__SRR35987597|SRR35987597.10132885/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.656108392/2	CHI-B_20250622__SRR35987549|SRR35987549.1216936894/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.656108755/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.656108755/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.656112514/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.656122726/2	CHI-C_20250818__SRR35987597|SRR35987597.106629936/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.656130607/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.107723338/2	1	151
